LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000246334.2|PRR7-AS1	22	25	23	24	22	15
ENSG00000246339.5|EXTL3-AS1	90	60	58	90	87	72
ENSG00000246379.7|AC007495.1	18	24	9	20	17	15
ENSG00000246451.2|AL049840.1	115	129	73	104	168	129
ENSG00000246465.1|AC138904.1	71.45	74.83	44.9	60.85	72.48	51.91
ENSG00000246477.3|AF131216.1	12.13	12.24	12.06	10.18	8.16	2.02
ENSG00000246528.3|AC079089.1	43	38	23	41	54	29
ENSG00000246560.2|UBE2D3-AS1	8	15	6	15	8	12
ENSG00000246596.7|AC139795.1	12.41	8.86	11.85	13.71	11.87	4.27
ENSG00000246662.6|LINC00535	12	15	11	17	9	5
ENSG00000246695.7|RASSF8-AS1	153	127	96	147	152	105
ENSG00000246705.4|H2AFJ	28	36	26	31	24	15
ENSG00000246731.2|AC100786.1	21.2	16.09	12.18	10.07	14.19	5.01
ENSG00000246763.6|RGMB-AS1	37	22.85	22.06	28	27.38	10.19
ENSG00000246777.1|AC044802.1	32	24	22	22	30	22
ENSG00000246792.2|AC106038.1	12	14	13	7	5	7
ENSG00000246859.2|STARD4-AS1	84.71	74.51	47.85	59.17	81.45	56.22
ENSG00000246889.2|AP000487.1	13.36	7.14	4.04	11.23	12.28	3.04
ENSG00000246898.1|LINC00920	47	45	29	50	39	40
ENSG00000246922.8|UBAP1L	121	99	98	111	105	93
ENSG00000246982.6|Z84485.1	15	10	7	7	14	7
ENSG00000246985.7|SOCS2-AS1	29	19	15	15	23	18
ENSG00000247077.7|PGAM5	1145	1074	990	1242	1246	1183
ENSG00000247081.7|BAALC-AS1	13	22	15	27	35	15
ENSG00000247092.6|SNHG10	134	95	98	91	120	97.73
ENSG00000247095.2|MIR210HG	183	206	138	163	137	98
ENSG00000247121.6|AC009126.1	15.77	13.25	11.94	13.59	19	13.04
ENSG00000247134.6|AC090204.1	37	29	20	34	24	28
ENSG00000247137.8|AP000873.2	73.26	62.73	42.21	79.4	64.38	33.49
ENSG00000247193.2|AC104078.1	21	11	8	23	12	9
ENSG00000247240.7|UBL7-AS1	50.86	57.14	48.51	93.56	56.83	68.47
ENSG00000247271.6|ZBED5-AS1	42	37	47	53	36	32
ENSG00000247315.3|ZCCHC3	1015	923	784	1081	1024	873
ENSG00000247373.3|AC055713.1	45.16	33.16	33.22	46.24	41.23	27.16
ENSG00000247400.3|DNAJC3-DT	82	56	49	78	70	54
ENSG00000247416.3|AP000802.1	74.07	59	56	70	56	59
ENSG00000247516.7|MIR4458HG	331	252	215	297	311	214
ENSG00000247556.6|OIP5-AS1	2914.73	2819.56	1864.43	2995.18	2904.54	2566.25
ENSG00000247572.7|CKMT2-AS1	124	136	95	130	131	109
ENSG00000247596.9|TWF2	401.59	448	404.85	455.7	459	448.89
ENSG00000247626.4|MARS2	201	179	153	180	184	184
ENSG00000247675.6|LRP4-AS1	19.39	14.46	10.74	25.97	26.15	7.17
ENSG00000247679.2|AC139795.2	30.05	39.65	35.97	37	34	28
ENSG00000247708.7|STX18-AS1	32	25	21	17	26.9	14
ENSG00000247728.2|AC091057.2	18.03	3.01	0	14.3	9.58	8.96
ENSG00000247735.2|AC120114.1	33	39	22	22	29	23
ENSG00000247765.2|AC068446.2	30	13.3	17.81	25.51	28.31	24
ENSG00000247796.2|AC008966.1	81	67	34	52	75	59
ENSG00000247828.7|TMEM161B-AS1	172	166.9	109	168.95	155	131
ENSG00000247903.1|AC024896.1	29.77	40.24	8.7	50.72	49.98	28.56
ENSG00000247934.4|AC022364.1	57	44.01	36.62	45.44	65.38	29.6
ENSG00000247982.6|LINC00926	37	27	26	30	40	30
ENSG00000247993.2|FOXD1-AS1	41.65	26.26	15.57	29.84	23.88	33.02
ENSG00000248008.2|NRAV	201	157	151	180	246	143
ENSG00000248015.7|AC005329.1	54.97	21.91	33.57	31.46	59.51	33.12
ENSG00000248049.6|UBA6-AS1	370.59	295.71	220.66	302	384.64	285
ENSG00000248092.7|NNT-AS1	508	361.36	295	412	456.76	340.22
ENSG00000248098.12|BCKDHA	687	853	636	753.95	676	724
ENSG00000248124.7|RRN3P1	96.65	77.46	66.89	97.57	75.54	55.88
ENSG00000248275.1|TRIM52-AS1	121	78.48	69	94	108	79
ENSG00000248323.6|LUCAT1	21	28	17	26	28	27
ENSG00000248333.8|CDK11B	1358.37	1522.08	1106.21	1527.02	1456.52	1358.22
ENSG00000248334.6|WHAMMP2	44.63	30.98	27.29	31.88	45.24	29.21
ENSG00000248383.4|PCDHAC1	175.61	166.31	100.88	155.18	155.18	156.32
ENSG00000248445.5|SEMA6A-AS1	54.82	56.64	46.35	48.73	50.87	51.91
ENSG00000248477.6|AC139495.1	10.64	6.69	4.59	9.48	12.85	10
ENSG00000248487.9|ABHD14A	236.36	263.14	201.45	315.74	209.36	253.09
ENSG00000248508.7|SRP14-AS1	71	71	50	71	67	44
ENSG00000248527.1|MTATP6P1	11651.86	10818.14	8408.83	11553.5	11488.76	8726.59
ENSG00000248538.7|AC022784.1	11	19	7	10	9	11
ENSG00000248587.7|GDNF-AS1	50	31	17	44.24	36	35
ENSG00000248592.7|TMEM110-MUSTN1	107.28	80.48	85.58	102.11	117.78	64.11
ENSG00000248593.3|DSTNP2	53	26	41	51	37	41
ENSG00000248643.5|RBM14-RBM4	66.26	100.82	69.44	81.59	76.13	52.48
ENSG00000248668.2|OXCT1-AS1	14.02	9.02	9	9.01	15.02	2
ENSG00000248690.7|HAS2-AS1	16.47	15	10.29	38.52	18.73	19.61
ENSG00000248712.7|CCDC153	11	15	8	19	11	10
ENSG00000248713.1|C4orf54	13	12	15	11	6	8
ENSG00000248727.5|LINC01948	11	15	11	20	18	12
ENSG00000248866.1|USP46-AS1	26	19	12	15	25	14
ENSG00000248890.1|HHIP-AS1	21	15	6	21	17	12
ENSG00000248905.8|FMN1	510	532	401	586	514	507
ENSG00000248919.7|ATP5MF-PTCD1	432.44	461.08	348.17	488.92	489.4	498.05
ENSG00000248932.5|AC097103.2	27	22.57	17	31.51	34	28
ENSG00000249042.5|AC008771.1	58.28	36.01	25.73	57.1	52.14	50.86
ENSG00000249069.7|LINC01033	38	39	28	30	26	28
ENSG00000249087.6|ZNF436-AS1	146.14	153.8	105.62	155.47	140.62	124.17
ENSG00000249115.9|HAUS5	1054	1431	883	1391	1071	1204
ENSG00000249158.6|PCDHA11	40.02	41.42	14.74	50.36	37.42	34.66
ENSG00000249209.2|AP000311.1	8.03	0	12.9	10.84	0	16.67
ENSG00000249240.2|AC069368.1	30.7	7.03	17.05	11.68	19.31	3.9
ENSG00000249242.8|TMEM150C	112	75	74	74	92	53
ENSG00000249319.2|AC068533.4	38.55	7.92	16.78	63.45	21.15	29.5
ENSG00000249348.1|UGDH-AS1	35	19.56	23.57	19.99	33.61	29.61
ENSG00000249353.2|NPM1P27	42.65	24.63	15.36	24.58	39.81	20.36
ENSG00000249362.1|LINC02488	9	10	8	12	13	6
ENSG00000249437.7|NAIP	292.48	242.18	182.22	303.33	274.94	224.25
ENSG00000249456.1|AL731577.2	16.23	35.9	20.78	16.75	25.4	18.59
ENSG00000249459.8|ZNF286B	259.05	220.41	164.42	245.04	224.23	189.09
ENSG00000249464.5|LINC01091	33	68	16	50	28	53
ENSG00000249471.8|ZNF324B	155.54	147.98	135.42	179.24	180.57	170.39
ENSG00000249476.1|AC008467.1	9	15	10	16	25	23
ENSG00000249550.6|LINC01234	49	37	21	27	33	32
ENSG00000249572.1|AC034231.1	17	20	12	8	11	8
ENSG00000249590.7|AC004832.3	23.61	6.06	8.54	0	10.73	2.45
ENSG00000249592.5|AC139887.2	33	41.26	22	24	49	27.29
ENSG00000249624.9|AP000295.1	38.55	69.64	19.51	122.89	41.91	62.71
ENSG00000249626.1|AC024560.2	13.25	11.59	13.53	7.58	28.63	6.38
ENSG00000249673.6|NOP14-AS1	319.2	335.33	265.55	302.58	330.25	342.95
ENSG00000249709.8|ZNF564	157	191.52	129	211	235	138.35
ENSG00000249751.4|ECSCR	5	12	7	15	12	10
ENSG00000249773.3|AC092647.5	24.05	33.73	20.06	34.22	10.19	23.75
ENSG00000249839.1|AC011330.1	31.6	63.26	27.55	6.4	24.46	41.68
ENSG00000249846.6|LINC02021	20	10	9	15	17	11
ENSG00000249855.1|EEF1A1P19	25.1	14.06	17.3	16.08	11.04	9.16
ENSG00000249859.10|PVT1	112	155	57	145	142	128.01
ENSG00000249898.7|MCPH1-AS1	18	14.08	9.14	21.11	24.05	14.75
ENSG00000249915.8|PDCD6	1422.7	1339.59	1131.58	1473.22	1454.29	1259.6
ENSG00000249936.3|RAC1P2	35.22	37.14	15.74	29.12	13.3	10.77
ENSG00000249971.1|AC104116.1	31.02	48.77	16.06	40.12	33.43	10.49
ENSG00000249992.1|TMEM158	2434	2670	2045	3261	2662	2584
ENSG00000250021.7|ARPIN-AP3S2	554.92	437.62	377.4	577.4	543.49	468.31
ENSG00000250067.12|YJEFN3	200.34	182.18	165.97	173.8	224.84	160.04
ENSG00000250090.1|AL390198.2	12.88	5	11.58	16.54	14.62	8
ENSG00000250091.3|DNAH10OS	93.95	59.42	56.41	35.48	65.72	21.61
ENSG00000250132.6|AC004803.1	84.68	52	36	61.73	52.74	58
ENSG00000250138.4|AC139495.3	13.73	13	3	4	10.65	7.9
ENSG00000250151.9|ARPC4-TTLL3	267.98	243	181.74	268.64	342.99	273.52
ENSG00000250198.2|LINC02199	50	15	33	39	58	37
ENSG00000250251.6|PKD1P6	346.03	295.02	240.69	309.8	295.24	221.49
ENSG00000250264.1|AL669918.1	78.31	136.31	41.17	28.51	84.71	58.44
ENSG00000250273.1|PSMC1P5	5	17	4.74	14.36	0.59	10.18
ENSG00000250299.6|MRPS31P4	27.5	7.6	10.4	34.38	24.48	27.7
ENSG00000250303.3|AP002884.1	59	73	53	58	69	55
ENSG00000250305.9|TRMT9B	563	469	327	594	531	491
ENSG00000250317.8|SMIM20	397	342	280	389	397	328
ENSG00000250397.2|AP006623.1	23	20	23	42	11	26
ENSG00000250462.8|LRRC37BP1	621.91	568.68	402.17	607.94	618.71	477.94
ENSG00000250479.8|CHCHD10	161	231	146.35	219	203	220.67
ENSG00000250506.7|CDK3	280.03	245.92	181.45	288.64	341.89	224.33
ENSG00000250510.8|GPR162	469.01	393.01	365	443.01	434	367.01
ENSG00000250539.1|KRT8P33	8	11	13	9	6	13
ENSG00000250565.7|ATP6V1E2	163	155.91	129.67	182	170	156.87
ENSG00000250571.7|GLI4	138	151	140	150	126	147
ENSG00000250575.1|AL732372.3	32.04	49.78	26.8	26.2	25.94	27.31
ENSG00000250615.1|AC008581.1	32.89	47.58	23.53	30.56	46.95	50.08
ENSG00000250616.2|AC012645.1	39	21	10	30.52	30.55	23
ENSG00000250644.3|AC068580.4	13.09	41.9	12.32	38.07	36.05	40.62
ENSG00000250687.6|AC146944.2	10.64	6.69	6.08	9.48	12.85	10
ENSG00000250722.6|SELENOP	24.94	11.05	7.55	10.61	3.32	2.93
ENSG00000250802.7|ZBED3-AS1	164.34	165.55	90.25	147.09	134.46	93.82
ENSG00000250899.3|AC125807.2	53	40	38	53	49	41
ENSG00000250903.8|GMDS-DT	38	32	15	39	28	29
ENSG00000250988.7|SNHG21	63.21	59.72	54.82	78.02	82.37	51.21
ENSG00000251022.6|THAP9-AS1	1489.57	1310.32	885.93	1393.27	1421.12	1013.62
ENSG00000251034.1|AC037459.2	18.08	28.16	5	27.46	34.47	16.14
ENSG00000251136.8|AF117829.1	77	74	53	72	74	59
ENSG00000251143.1|AP002490.1	58.81	16.28	18.45	26.85	26.7	24.79
ENSG00000251192.7|ZNF674	105.78	107.07	69.94	123.79	97.65	110.65
ENSG00000251201.8|TMED7-TICAM2	119.54	158.76	114.24	148.84	152.81	111.76
ENSG00000251247.11|ZNF345	186	167	104	149	180.51	119
ENSG00000251322.7|SHANK3	281	274	231	271	256	258
ENSG00000251349.3|MSANTD3-TMEFF1	734.94	550.02	386.25	637.74	740.37	396.79
ENSG00000251369.8|ZNF550	499.55	502.34	371	535	562	458.96
ENSG00000251396.6|LINC01301	134	56	110	72	137	62
ENSG00000251417.2|AC145285.2	8.35	16.88	9.43	13.7	18.53	13.7
ENSG00000251474.6|RPL32P3	226	213	155	242	225	147
ENSG00000251493.5|FOXD1	81.35	82.74	88.43	82.16	103.12	74.98
ENSG00000251503.8|CENPS-CORT	25.72	45.1	20.82	5.41	36.44	43.52
ENSG00000251562.8|MALAT1	8139	8266	5355	9010	8357	6494
ENSG00000251580.2|LINC02482	27	31.83	11	24.5	19	26.79
ENSG00000251595.7|ABCA11P	206.82	185.08	179.5	212.35	242.28	136.56
ENSG00000251602.6|AL928654.1	49	44	42	56	61	77
ENSG00000251615.3|AC104825.1	18	8	8	11	6	3
ENSG00000251634.2|AC145138.1	90.57	73.61	76.65	113.04	102.14	74
ENSG00000251661.3|AC136475.1	128	102.68	60.8	118	86.34	80.88
ENSG00000251664.4|PCDHA12	0	14.28	5	22.36	11.25	6
ENSG00000251669.5|FAM86EP	100.03	93.11	84.77	105.96	104.49	85.39
ENSG00000251867.4|AC009812.1	39.55	24.71	31.03	28.54	41	22.97
ENSG00000252690.3|AC105339.2	52.79	72.28	60.18	93.98	90.63	56.87
ENSG00000253106.1|AC090198.1	29.1	22	25	15.08	39.26	16.08
ENSG00000253144.1|AC104117.2	21.47	28.61	32.6	13.16	42.19	21.56
ENSG00000253174.2|AC009630.2	87.88	140.07	72.27	143.45	81.33	91.47
ENSG00000253200.1|AC037459.3	92.35	96.48	84.33	115.95	109.19	85.46
ENSG00000253203.6|GUSBP3	40.96	52.75	21.01	35.33	30.37	47.2
ENSG00000253230.8|LINC00599	52	30	34	16	30	22
ENSG00000253250.3|C8orf88	68.76	68.51	66.71	61.65	73.76	68
ENSG00000253251.2|SHLD3	101.77	57.62	57	70.49	99	71
ENSG00000253304.2|TMEM200B	23.62	11.84	13.62	13.96	13.77	10.09
ENSG00000253320.6|AZIN1-AS1	10	12	12	14	19	8
ENSG00000253333.1|AC146944.3	12.43	18.67	14.25	7.05	13.15	13.06
ENSG00000253341.1|AC115837.1	10.12	11.83	9.11	20.31	18.26	13.2
ENSG00000253352.9|TUG1	7587.04	6173.53	4926.34	7049.47	7618.05	5516.68
ENSG00000253368.4|TRNP1	87	108	87	120	119	122
ENSG00000253445.1|AC027309.1	38.38	26.23	9.23	46.7	45.87	30.39
ENSG00000253484.1|AC113145.1	4	15	7	13	10	13
ENSG00000253485.2|PCDHGA5	13.1	15	12.99	12.1	20	13.5
ENSG00000253537.3|PCDHGA7	9.57	4.81	11.16	16.04	12.7	11.15
ENSG00000253570.1|RNF5P1	17.1	21.23	6.08	15.1	16	15.19
ENSG00000253598.1|SLC10A5	16	8	11	20	12	15
ENSG00000253626.3|EIF5AL1	7.02	6.01	8.86	10.53	8.03	12.03
ENSG00000253661.1|ZFHX4-AS1	221	127	113	123	202	104
ENSG00000253669.3|GASAL1	15	10	7	10	17	11
ENSG00000253710.4|ALG11	884.01	721.66	635.09	982.48	796.71	842.13
ENSG00000253716.5|MINCR	51	46	35	32	48	34
ENSG00000253719.3|ATXN7L3B	1831.98	1479.44	1339.61	1559.45	1931.12	1363.32
ENSG00000253729.7|PRKDC	12141	11137	8067	12543	11680	10760
ENSG00000253730.1|AC015909.2	17	16	11	16	16	14
ENSG00000253731.2|PCDHGA6	59.24	31.63	22.77	29.59	35.72	16.72
ENSG00000253738.1|OTUD6B-AS1	418	337	283	465	475	306
ENSG00000253764.2|AC019257.1	21	6	13	4	20	15
ENSG00000253767.2|PCDHGA8	13.18	4.97	15.36	19.16	16.99	10.71
ENSG00000253797.2|UTP14C	79	287.49	100.65	104.27	218.23	16.29
ENSG00000253816.3|AC138866.1	115.33	66.11	76.19	74.23	93.33	67.29
ENSG00000253846.2|PCDHGA10	110.6	97.83	81.92	101.18	129.05	64.17
ENSG00000253854.1|AC010834.3	11	21	16	27	21	18
ENSG00000253861.1|SLC2A3P1	91.05	80.96	127.36	42.94	56.61	57.33
ENSG00000253873.6|PCDHGA11	16.76	6.67	10.44	10	12.98	5.89
ENSG00000253882.6|AC099548.2	12.03	7.21	9.07	0	14	3.36
ENSG00000253910.2|PCDHGB2	673.92	608.05	367.21	506	532.5	433.19
ENSG00000253948.1|AC104986.2	21	17	27	13	23	20
ENSG00000253982.1|AC100810.1	86	66	60	74	103	44
ENSG00000254004.7|ZNF260	1994	1561	1376	1956	2127	1586
ENSG00000254064.1|AC105206.2	14	12	10	18	19	26
ENSG00000254087.8|LYN	16	29	13	20	18	22
ENSG00000254093.9|PINX1	320.28	278	248	298.31	346.1	306
ENSG00000254122.2|PCDHGB7	1522.83	1345.01	995.32	1416.52	1431.1	1170.05
ENSG00000254154.8|CRYZL2P-SEC16B	11.42	20.01	5.18	24.11	20.6	12.89
ENSG00000254162.1|AC009812.3	19	8	8	11	25	6
ENSG00000254198.1|AC113191.1	47	27	24	38	33	22
ENSG00000254206.5|NPIPB11	40.95	51.04	29.48	63.02	35.62	43.54
ENSG00000254389.3|RHPN1-AS1	55	74	76	58	68	69
ENSG00000254402.7|LRRC24	4.79	12.09	17.91	12.41	9.3	7.37
ENSG00000254413.8|CHKB-CPT1B	54.58	59.34	104.67	147.69	99.51	100.89
ENSG00000254428.1|AP003392.1	13	8	3	14	7	10
ENSG00000254469.7|AP002495.2	46.2	56	31	58	56	33
ENSG00000254470.2|AP5B1	149	142	117	111	133	104
ENSG00000254473.1|AL354920.1	30	19	18	25	28	13
ENSG00000254505.10|CHMP4A	609.65	608.51	414.6	601.26	658.42	469.91
ENSG00000254510.1|AP001107.5	11	22	6	16	11	9
ENSG00000254528.7|AP000757.1	34	27.16	17	22	30	18
ENSG00000254553.1|AL033529.1	59.48	75.61	51.99	80.51	41.88	56.17
ENSG00000254585.4|MAGEL2	14	24	19	15	8	15
ENSG00000254598.2|CSNK2A3	80.29	69.9	26.71	61.72	98.21	46.03
ENSG00000254615.2|AC027031.2	334	301	212	388	387	352
ENSG00000254634.4|SMG1P6	20.27	15.38	12.52	30.67	22.88	25.73
ENSG00000254635.5|WAC-AS1	275.49	224.29	179.47	236.06	229.57	166.86
ENSG00000254665.1|AC091053.1	37.81	69.42	45.84	53.6	38.83	21.79
ENSG00000254681.6|PKD1P5	80.13	61.96	27.72	97.32	87.85	48.62
ENSG00000254682.1|AP002387.2	63	62	46	75	73	48
ENSG00000254685.6|FPGT	172.07	144.9	85.62	127.36	184.11	119.27
ENSG00000254701.3|AC138866.2	10.56	11.81	0	9.95	13.47	8.62
ENSG00000254706.2|AL512785.2	12.84	11.27	13.05	22.41	7.72	16.64
ENSG00000254721.1|AP000879.1	30.74	65.15	18.91	41.96	44.04	31.35
ENSG00000254726.3|MEX3A	3516	2995	2725	3263	3667	2936
ENSG00000254772.10|EEF1G	33010.44	32941.11	23459.28	32870.76	32883.33	27687.9
ENSG00000254788.7|CKLF-CMTM1	19.33	11.35	14.3	12.49	12.35	14.97
ENSG00000254806.5|SYS1-DBNDD2	56.49	32.85	42.19	42.06	26.37	35.03
ENSG00000254815.5|AP006284.1	53.88	75	34.45	57.8	57	51
ENSG00000254835.1|RNF185-AS1	13.23	21.48	14.51	23.58	25.16	17.83
ENSG00000254837.2|AP001372.2	62	55	46	74	95.77	48
ENSG00000254852.8|NPIPA2	18.25	3.67	19.62	11.65	15.11	35.59
ENSG00000254858.9|MPV17L2	339.11	375	276	388	376	394
ENSG00000254860.5|TMEM9B-AS1	16	21	8	11	22	11
ENSG00000254870.5|ATP6V1G2-DDX39B	242.93	167.9	181.84	250.99	238.16	130.7
ENSG00000254873.1|AP001267.1	201.97	177.77	79.05	159.39	147.79	133.18
ENSG00000254876.5|SUGT1P4-STRA6LP	12.59	20.2	12.65	14.58	19.1	24.27
ENSG00000254894.1|NAV2-AS1	25.56	21.81	23.33	32.54	7.71	17.84
ENSG00000254901.8|BORCS8	308.92	303.88	253.08	341.07	297.79	325.03
ENSG00000254910.1|AC136475.2	19	12.32	14.2	15	28.66	15.12
ENSG00000254919.1|AC090692.1	186	156	147	154	159	136
ENSG00000254929.6|AL591684.2	13.59	12.81	12.32	6.57	7.99	0
ENSG00000254986.7|DPP3	946.4	794.27	811.59	890	1075.18	852.6
ENSG00000254995.4|STX16-NPEPL1	51.07	85.29	66.78	67.64	66.7	71.85
ENSG00000254996.5|ANKHD1-EIF4EBP3	1348.97	1240.24	1035.53	1248.27	1690.32	757.45
ENSG00000254999.4|BRK1	2606	2542	1773	2602	2467	2086
ENSG00000255036.6|STRA6LP	125.49	92.89	69.57	83.89	65.44	50.5
ENSG00000255062.1|AP001318.2	4.89	14.49	0	11.01	12.89	7.01
ENSG00000255100.1|AP003119.2	14	14	2	11	5	5
ENSG00000255104.8|AC005324.4	11.09	5.43	8.8	2.02	19.71	4.85
ENSG00000255112.2|CHMP1B	730.75	692.06	567.7	743.54	785.01	624.2
ENSG00000255121.2|AP003392.4	29	42	31	47	43	47
ENSG00000255129.5|AP000880.1	27	37	25	48	19	47
ENSG00000255135.3|AP002360.1	179	212	125	166	166	142
ENSG00000255139.1|AP000442.2	13	5	9	5	11	0
ENSG00000255152.8|MSH5-SAPCD1	554.79	561.61	379.95	643.35	580.1	479.51
ENSG00000255153.1|TOLLIP-AS1	16	14	5	7	3	12
ENSG00000255154.7|HTD2	182.17	130.09	116.62	124.22	202.82	122.88
ENSG00000255176.1|AP000941.1	17	17	9	23	22	11
ENSG00000255182.2|AC084125.2	134.85	139.99	137.83	130.32	159.3	128.01
ENSG00000255198.4|SNHG9	67	78	70	64	59	61
ENSG00000255201.1|AC087623.1	53.84	66.27	46.72	65.84	51.28	63.32
ENSG00000255224.1|AC109322.1	35.2	24.07	20.59	31.29	27.72	29.53
ENSG00000255248.8|MIR100HG	1083	832	744	916	1033	596
ENSG00000255277.3|ABCC6P2	31.43	42.78	31.87	35.25	32.82	25.6
ENSG00000255284.1|AP006621.3	44	44	33	47	37	33
ENSG00000255301.1|AP002893.1	48.95	29.83	35.31	58.8	59.38	33.47
ENSG00000255302.4|EID1	3248	2540	2231	2995	3285	2432
ENSG00000255310.2|AF131215.5	161	164	127	201	182	169
ENSG00000255330.9|AL096711.2	1291.84	824.1	794.78	1055.7	1137.48	1024.19
ENSG00000255339.6|AL133352.1	37.79	17.96	15.54	20.97	16.44	27.74
ENSG00000255389.1|Z97989.1	80	53	46	51	78.91	45
ENSG00000255390.1|AC091564.4	33.36	27.85	63.93	50.59	35.72	41.26
ENSG00000255408.4|PCDHA3	59.59	28.99	25.46	27.15	30.49	27.99
ENSG00000255423.1|EBLN2	60	39	36	45	59	44
ENSG00000255441.1|AC008750.2	10.33	14.43	10.47	13.37	13.58	7.8
ENSG00000255455.2|AP003486.1	138	94	69	114	98	80
ENSG00000255458.6|AC108471.2	19	16	16	10	20	11
ENSG00000255468.7|AP001107.9	52.22	38.92	36.4	62.73	42.81	47.66
ENSG00000255508.7|AP002990.1	349.28	245.21	224.45	299.49	190.61	226.19
ENSG00000255517.6|AP002748.3	21.5	9.33	22.56	22.36	12.26	14.4
ENSG00000255529.9|POLR2M	767	698	552.78	753.51	805	606.27
ENSG00000255537.1|AP000708.1	7.05	13.06	11	8.14	19	9.07
ENSG00000255545.7|AP004608.1	16	22	22	27	35	30
ENSG00000255561.7|FDXACB1	44.37	32.42	44	48	47	44
ENSG00000255571.8|MIR9-3HG	644	452	369	443	559	351
ENSG00000255585.3|AL590627.1	15.38	15.66	11.1	17.86	22.21	15.03
ENSG00000255639.3|AC005833.1	192.71	131.58	88.69	167.93	202.55	154.26
ENSG00000255690.2|TRIL	991.96	773.99	752.96	938	976	734
ENSG00000255717.6|SNHG1	1940.01	1637.59	1131	1514.32	1713.42	1252.35
ENSG00000255769.7|GOLGA2P10	448.26	381.92	265.13	377.86	303.23	309.47
ENSG00000255857.5|PXN-AS1	113.11	99.87	83.87	111.47	138.49	103.12
ENSG00000255874.2|LINC00346	7	17	6	13	12	13
ENSG00000255920.2|CCND2-AS1	32	28.08	19	28.02	28.06	22
ENSG00000256007.1|ARAP1-AS1	38.39	40.19	12.15	21.48	34.2	27.54
ENSG00000256028.2|AC026362.1	255	205.7	182.8	263.26	264.23	164.23
ENSG00000256029.6|AL590560.1	18.92	6.46	7.8	9.18	16.32	4.42
ENSG00000256043.3|CTSO	406	371	236	380	390	283
ENSG00000256053.7|APOPT1	358.13	292.88	264.39	394.49	371.01	326.74
ENSG00000256060.2|TRAPPC2B	120.54	155.03	82.89	137.39	164.56	125.19
ENSG00000256061.7|DNAAF4	64.59	81.94	52	96	75	81
ENSG00000256073.3|URB1-AS1	116	104	88	117	114	89
ENSG00000256087.7|ZNF432	534.92	461.94	342.97	452.29	523.7	370.81
ENSG00000256092.2|AC137767.1	49.15	45.14	51.27	45.15	43	30.08
ENSG00000256116.1|AP001453.1	16.78	18.29	17.36	17.68	36.87	0.28
ENSG00000256223.6|ZNF10	428	388	343	499	442	332
ENSG00000256229.8|ZNF486	331	343	234	381.44	323	345
ENSG00000256235.2|SMIM3	120	133	100	135	134	149
ENSG00000256238.1|SUPT16HP1	24.1	15.05	15.05	25.12	19.12	24.08
ENSG00000256269.9|HMBS	712	667	575	711	841	664
ENSG00000256294.8|ZNF225	176	147	134	190	200	143
ENSG00000256338.2|RPL41P2	37.2	44.29	29.16	30.28	44.27	29.19
ENSG00000256340.8|ABCC6P1	28.38	13.54	12.69	15.05	24.71	18.74
ENSG00000256463.8|SALL3	713	476	517	477	648	337
ENSG00000256500.5|AL139300.1	265.55	250.52	163.87	196.06	308.09	278.48
ENSG00000256514.1|AP003419.1	26.87	39.65	31.8	42.08	62.65	43.89
ENSG00000256525.7|POLG2	222	247	163	219	211	192
ENSG00000256537.4|SMIM10L1	522.84	427.44	415.96	566.3	588.32	432.81
ENSG00000256566.1|AL049650.1	45.66	17.04	24.76	60.41	43.05	28.02
ENSG00000256591.5|AP003108.2	234.34	244.42	148.87	263.1	292.17	199.28
ENSG00000256594.8|AC010186.2	47.1	54.24	27.06	44.79	56.05	29.6
ENSG00000256628.3|ZBTB11-AS1	37.52	16.37	36.2	28.52	41.24	31.54
ENSG00000256646.7|AC010132.3	432.69	351.73	295.25	399.74	446.54	332.12
ENSG00000256663.1|AC112777.1	177.72	240.32	195.28	180.45	205.12	205.92
ENSG00000256664.1|AC025423.2	131.47	116.63	110.39	154.93	134.32	120.27
ENSG00000256667.6|KLRA1P	139	112	82	162	123	83
ENSG00000256671.6|LIMS4	23.68	28.82	12.1	26.67	24.26	12.77
ENSG00000256683.7|ZNF350	169	191	126	164	159	142
ENSG00000256771.3|ZNF253	837.16	685.12	595.26	933.3	849.3	618.42
ENSG00000256806.5|C17orf100	99	69	53	62	64	62
ENSG00000256940.1|AP001453.2	8.81	17.46	9	20.16	23.08	21.68
ENSG00000256966.6|AL513165.2	15.22	10.06	9.79	19.18	26.25	17.1
ENSG00000257027.1|AC010186.3	12	18	19	25	26	25
ENSG00000257056.2|LINC02282	30	20	21	18	22	17
ENSG00000257060.6|AC091078.1	36	32	27	38	42	32
ENSG00000257086.1|AP001453.4	7.19	9.54	11	9.84	10.92	11.32
ENSG00000257093.7|KIAA1147	3080	2505	2086	2667	2913	2217
ENSG00000257103.8|LSM14A	3595	3301	2640	3584	3691	2911
ENSG00000257122.5|RRN3P3	46.66	64.19	58.06	74.15	80.65	66.39
ENSG00000257126.5|FOXG1-AS1	13	12	8	17	12	8
ENSG00000257135.6|ODC1-DT	46	44	34	42	47	35
ENSG00000257167.2|TMPO-AS1	113.36	80.2	62.74	108.07	105.03	81.2
