Ctrl_417_R1B1	Ola_417_R1B1	Ctrl_417_R2B2	Ola_417_R2B2	Ctrl_417_R3B2	Ola_417_R3B2
ENSG00000263412.1|AC004477.1	21	17	27	40	27	28
ENSG00000263424.1|AC110597.3	6.88	31.61	2.91	36.86	16.12	8.81
ENSG00000263465.4|SRSF8	719	501	498	525	706	623
ENSG00000263513.5|FAM72C	150.01	124.45	192.07	148.8	149.66	163.11
ENSG00000263528.8|IKBKE	281	171	157	184	300	326
ENSG00000263567.1|AC007923.1	13	4	14	11	11	5
ENSG00000263585.1|AC145207.4	37.86	0	1.07	26.52	24.41	12.36
ENSG00000263647.1|BPTFP1	59.87	25.05	35.11	22.96	46.4	18.89
ENSG00000263731.1|AC145207.5	80.03	53.09	50.05	58	51.66	48
ENSG00000263753.7|LINC00667	720.67	543.87	583.27	586.03	480.42	502.73
ENSG00000263766.5|AC025682.1	2.48	8.03	9.68	10	10.22	7.06
ENSG00000263818.5|RDM1P5	55.84	45.38	62.28	37.98	11.13	14.71
ENSG00000263823.1|AC009831.1	20.56	16.94	6.58	12.86	9.24	9.9
ENSG00000263826.1|AC112907.3	100	69	70	57.01	62	65.02
ENSG00000263843.1|AC022211.2	38.53	34.13	26.94	32.69	27.42	17.79
ENSG00000263873.1|AP003396.5	643.94	473.16	419.78	496.15	701.29	741.26
ENSG00000263874.2|LINC00672	21	17	21	31	43	39
ENSG00000263934.4|SNORD3A	16.86	22.65	14.46	26.15	50.01	22.81
ENSG00000263956.6|NBPF11	1015.76	727.2	783.99	846.94	813.23	767.59
ENSG00000263990.1|AC004253.1	14	8	11	3	6	11
ENSG00000264112.1|AC015813.1	882.3	649.76	820.77	891.73	1045.99	899.94
ENSG00000264204.2|AGAP7P	21.42	11.8	22.84	15.16	9.37	13.71
ENSG00000264207.1|AC239868.2	23	11	11	13	15	10
ENSG00000264247.1|LINC00909	249	220	184	178	253	189
ENSG00000264272.1|AC100786.2	20.99	11.61	14.15	19.77	24.49	23.38
ENSG00000264343.6|NOTCH2NLA	315.79	234.27	286.7	343.7	227.56	230.05
ENSG00000264364.3|DYNLL2	4411	3363	3142	3640	4778	4468
ENSG00000264501.2|RN7SL731P	24.93	6.93	21.64	13.98	0	14.54
ENSG00000264522.6|OTUD7B	2174	1719	1878	2001	2087	2126
ENSG00000264538.6|SUZ12P1	317.24	214.18	224.56	251.02	254.2	249.28
ENSG00000264548.1|AC132872.2	25	18	15	10	13	12
ENSG00000264558.1|AC015674.1	117.24	75.9	67.32	99.85	132.28	92.02
ENSG00000264569.1|DCXR-DT	18	17	16	12	11	5
ENSG00000264575.1|LINC00526	47.33	28.13	21.73	39.18	16.13	14.43
ENSG00000264577.1|AC010761.2	114.52	57.76	52.25	56.62	68.93	43.16
ENSG00000264635.1|AP001020.2	10.63	11.56	6.94	5.82	14.69	10.29
ENSG00000264772.6|AC016876.2	191.21	154.13	130.88	163.23	161.88	157.38
ENSG00000264885.1|AC026271.3	75.66	44.96	62.16	55.6	69.47	53.05
ENSG00000264920.1|AC018521.5	236	163	139	149	213	170
ENSG00000264982.1|AC015563.2	70.85	25.47	37.53	46.87	21.34	17.23
ENSG00000265018.6|AGAP12P	23.05	24.84	32.59	29.06	15.1	20.1
ENSG00000265148.5|TSPOAP1-AS1	47.65	19.15	20.1	13.66	3.36	5.95
ENSG00000265158.1|LRRC37A7P	9.8	10	10.83	8	15	16.93
ENSG00000265241.6|RBM8A	4067.12	3184.66	3624.16	3856.33	3386.18	3337.87
ENSG00000265263.1|AC124066.1	43.46	0	14.73	0	79.83	0
ENSG00000265287.2|AC005726.5	29.65	4.07	7.48	9.43	15.06	24.03
ENSG00000265298.1|AC132812.1	73.68	46.05	37	37.07	57.06	49.05
ENSG00000265303.1|AC099850.2	12.1	14.22	3.96	11.73	13.14	3.29
ENSG00000265354.4|TIMM23	1336.12	969.09	980	1047.52	1154.29	1135.4
ENSG00000265393.1|AC084125.4	11.31	4.3	10.31	15.05	10	18.6
ENSG00000265401.1|AC093484.3	354.01	248.79	319.14	296.04	246.17	225.49
ENSG00000265415.1|AC099850.3	11.23	10	22	24	21.25	10
ENSG00000265451.1|AC012447.1	48.54	25.04	38.05	34.14	40.65	37.4
ENSG00000265474.1|AC010761.5	43.51	29.41	31.75	42.12	15.79	10.96
ENSG00000265479.6|DTX2P1-UPK3BP1-PMS2P11	143.62	110.48	128.08	133.81	104.95	110.85
ENSG00000265491.5|RNF115	1927.87	1474.58	1609.98	1629.92	1704.61	1758.34
ENSG00000265511.1|AC020558.2	11	11	11	13	4	14
ENSG00000265542.5|AC015845.2	117	63	85	80	95	74
ENSG00000265590.9|C21orf59-TCP10L	318.53	223.35	182.07	164.14	201.89	157.35
ENSG00000265681.7|RPL17	6887.71	4733.78	4770	5206.51	6958.79	6159.67
ENSG00000265688.2|MAFG-DT	90	93	67	83	55	65
ENSG00000265690.7|AC074143.2	27.71	18.87	20.25	30.85	20.36	19.75
ENSG00000265778.2|AC018413.1	23	25	11	24	18	16
ENSG00000265784.1|AC006441.3	51.11	26.22	0	34.67	40.84	12.2
ENSG00000265808.3|SEC22B	1385.55	1088.96	1129.79	1241.16	1702.38	1466.89
ENSG00000265817.3|FSBP	174.16	129.11	106.58	128.57	166.29	142.16
ENSG00000265972.5|TXNIP	3860	2690	4046	4422	1625	1452
ENSG00000266010.2|GATA6-AS1	13	12	7	16	15	32
ENSG00000266028.7|SRGAP2	2865.29	2190.51	2317.52	2570.24	2280.46	2222.56
ENSG00000266053.2|NDUFV2-AS1	21	9	16	16	7	8
ENSG00000266066.1|POLRMTP1	17.4	10.28	17.28	12.24	18.26	15.53
ENSG00000266074.8|BAHCC1	1021	785	874	882	611	910
ENSG00000266086.2|AC015813.2	1169.03	928.43	1082.49	1060.64	863.98	839.44
ENSG00000266094.7|RASSF5	330	226	265	254	377	395
ENSG00000266173.7|STRADA	1123	872	917	993	1010	974
ENSG00000266208.1|AC080112.1	39	45	23	30	25	20
ENSG00000266338.6|NBPF15	1572.32	1145.86	1202.12	1340.86	2061.9	1969.49
ENSG00000266405.3|AP005061.1	21	12	17	23	10	9
ENSG00000266412.5|NCOA4	4639	3649	3792	4182	4381	4065
ENSG00000266472.5|MRPS21	1132	784	827	920	1030	948
ENSG00000266490.1|AC127024.5	14.12	11.54	21	18.15	10.25	8.08
ENSG00000266524.3|GDF10	16	18	14	19	1	0
ENSG00000266642.2|AC024267.6	595.49	364.26	497.77	430.81	459.49	414.83
ENSG00000266777.1|SH3GL1P1	14	26	22	34	30.77	48
ENSG00000266820.1|KPNA2P3	86.45	83.02	44.56	53.99	69.99	62.65
ENSG00000266872.1|AC015688.6	46.14	25.77	1.79	16.28	13.71	19.56
ENSG00000266896.1|AL354892.3	11	13	8	14	12	13
ENSG00000266904.5|LINC00663	64.32	60.52	71.29	66.97	43	38
ENSG00000266916.6|ZNF793-AS1	31	25	21	27	24	21
ENSG00000266918.1|AC091132.3	16	13	19	16	17	16
ENSG00000266921.1|AC006213.2	23.83	23.14	9.31	14.38	7.46	11.4
ENSG00000266933.2|AC005775.1	12.98	14.75	14.95	17.9	4.69	18.32
ENSG00000266962.2|AC067852.2	230.95	189.44	186.26	172.12	123.25	220.25
ENSG00000266967.7|AARSD1	685.02	491.77	433.94	511.49	553.41	497.25
ENSG00000266993.3|AL050343.1	19.59	20.54	14.22	19.45	19.44	13.37
ENSG00000267001.1|AC006538.2	42.18	49.37	13.72	0	0	48.33
ENSG00000267002.3|AC060780.1	217.3	129.49	195.85	170.17	181.93	160.87
ENSG00000267007.1|AC012615.2	18.52	15.12	11.08	13.11	5.66	10.55
ENSG00000267022.1|AC067968.1	11.67	10.94	4.52	11.21	0	27.78
ENSG00000267023.5|LRRC37A16P	173.8	109.09	129.63	132.12	72.34	92.44
ENSG00000267040.6|AC027097.1	56.66	40.27	65.41	42.08	52.1	51.76
ENSG00000267041.6|ZNF850	61	50	77	71	107	74
ENSG00000267053.6|AC012617.1	11.1	6	12.38	16.56	10	22.92
ENSG00000267058.1|AC006213.3	65.54	56.69	52.02	57.31	49.37	34.66
ENSG00000267059.2|AC005943.1	413.99	454.89	360.78	369.67	148.34	295.59
ENSG00000267064.1|UXT-AS1	20.5	11.91	22.26	27.45	21.65	9.65
ENSG00000267080.5|ASB16-AS1	252.58	210.55	212	220	225	207.79
ENSG00000267100.1|ILF3-DT	255	168	162	214	140	127
ENSG00000267106.6|ZNF561-AS1	174.79	135.67	116.6	149.41	111.4	109.04
ENSG00000267121.5|AC008105.3	68	48	50	62	65	85
ENSG00000267127.7|AC090360.1	19.8	17.04	17.03	18.1	10.03	8.07
ENSG00000267128.1|RNF157-AS1	49.7	42.56	26.14	28.45	14.01	22.03
ENSG00000267143.1|AP001120.2	17.31	17.36	22.29	16.08	24.25	9.06
ENSG00000267160.1|AC091152.2	11	22	21.75	26	17.23	9.67
ENSG00000267165.1|CHMP1B-AS1	9.53	0.87	6.39	20.64	36.98	32.5
ENSG00000267169.1|AC022098.1	242.59	138.44	177.79	189.43	100.46	87.35
ENSG00000267199.1|AP001029.2	36	26.74	39.02	43.41	64.07	86.17
ENSG00000267221.2|C17orf113	112	70	61	63	41	36
ENSG00000267228.7|AC012254.2	87.77	42.12	84.51	88.9	77.9	116.55
ENSG00000267244.5|AC012615.6	75.27	56.63	64.28	58.25	29.17	32.14
ENSG00000267248.2|AC025048.2	78	52	56	66	77	74
ENSG00000267254.6|AC020928.1	24	15	14	16	25	11
ENSG00000267265.5|AC011476.3	13.93	19.47	14	19.2	20.38	13.84
ENSG00000267270.5|PARD6G-AS1	19	22	41	36	30	35
ENSG00000267272.5|LINC01140	13	10	18	14	29	10
ENSG00000267277.1|AC024575.1	20.24	13.49	12.09	4.91	7.86	20.02
ENSG00000267278.5|MAP3K14-AS1	14.96	11.79	10.02	9.02	6.92	12.07
ENSG00000267280.5|TBX2-AS1	13	13	12	22	15	5
ENSG00000267281.2|ATF7	63.93	59.54	114.06	120.42	50.28	55.72
ENSG00000267289.1|AC008752.2	17	17	9	18	3	3
ENSG00000267302.5|RNFT1-DT	18.26	11.19	15.07	19.11	25.41	23.31
ENSG00000267303.1|AC011511.4	1005.79	700.42	896.83	954.66	725.54	822.35
ENSG00000267309.1|AC092295.2	26.97	34.31	30.44	16.18	18.82	21
ENSG00000267317.2|AC027307.2	177.03	126.67	107.64	136.25	93.07	105.08
ENSG00000267321.2|LINC02001	125	87	92	83	60	55
ENSG00000267322.2|SNHG22	21.02	12.03	12.37	18.02	14.03	23.11
ENSG00000267343.2|ZNF833P	24.16	18.08	1.21	14.53	18.53	2.75
ENSG00000267355.2|RPL9P29	28	19	16	18	11	13
ENSG00000267365.1|KCNJ2-AS1	30	24.55	29	30	12	14
ENSG00000267368.1|UPK3BL1	372.78	349.63	277.5	274.66	203.63	289.9
ENSG00000267374.1|AC016205.1	20	21	37	29	44	35
ENSG00000267383.6|AC011447.3	21.11	20	30	33	26	32
ENSG00000267387.1|AC020931.1	22.14	16.11	28.22	22.23	9.11	13.98
ENSG00000267390.1|AC036176.1	15	11.78	19	14.83	12	9
ENSG00000267414.1|AC120049.1	7	6	7	10	15	16
ENSG00000267419.2|AC011477.1	22.39	5.79	19.23	29.16	7.48	5
ENSG00000267426.5|AC087289.4	25.89	25.76	59.48	42.26	23.2	0
ENSG00000267436.1|AC005786.3	144.7	110	120.42	158.33	90.29	137.53
ENSG00000267454.5|ZNF582-AS1	105	53	56	60	50	60
ENSG00000267458.1|AC092069.1	29.45	15.6	7.23	21.72	27.78	21.6
ENSG00000267459.1|AC006116.7	15.26	36.79	3.71	23.19	23.58	25.26
ENSG00000267469.1|AC005944.1	390.71	275.43	237.77	316.53	250.46	202.93
ENSG00000267470.5|ZNF571-AS1	26	29	18	24	12	11
ENSG00000267481.1|AC011477.2	47	36	37	31	33	30
ENSG00000267493.3|CIRBP-AS1	146	100	107	111	97	107
ENSG00000267500.1|ZNF887P	42.38	41.27	34.28	35.58	58.74	36.11
ENSG00000267508.5|ZNF285	63	51	59	56	43	47
ENSG00000267512.1|AC011446.1	74.24	25.28	32.98	47.64	52.76	36.2
ENSG00000267519.6|AC020916.1	181.08	148.76	150.94	180.83	193.41	203.79
ENSG00000267520.2|AC010733.2	134.29	108.02	95.43	103.57	118.66	150.89
ENSG00000267523.1|AC008735.2	60	29	49	55	58	73
ENSG00000267532.5|MIR497HG	281.05	223.36	260.65	270.73	62.4	39.67
ENSG00000267534.4|S1PR2	109	127	131	134	140	161
ENSG00000267551.3|AC005264.1	8	16	16	11	32	31
ENSG00000267561.2|AC093155.3	11.29	17.61	10.66	11.97	18.25	12.93
ENSG00000267565.1|AC011477.3	18	14	25	21	19	5
ENSG00000267575.6|AC006504.5	134.87	94.74	95.66	95.76	105	125
ENSG00000267601.1|AC022966.1	95.41	35.6	103.55	115.42	21.03	162.04
ENSG00000267632.1|AC067852.3	53	45	44	44	56	39
ENSG00000267633.1|AC008686.1	41.29	35.09	23.42	31.49	16.35	27.1
ENSG00000267640.6|AC016582.3	186.26	179.25	144.37	160.02	234.57	245.63
ENSG00000267645.5|AC105052.3	46.16	21.18	11.94	1.19	23.44	32.26
ENSG00000267666.2|AC004156.1	24	28	26	19	12	20
ENSG00000267673.6|FDX2	488.63	379.93	305.95	372.7	346.07	402.87
ENSG00000267680.5|ZNF224	361.25	298.68	291.07	249.47	350.56	278.21
ENSG00000267681.1|AC135721.1	18	18.8	16.84	11.78	16	5.67
ENSG00000267697.1|LUZP6	26.94	14.88	15.45	14.18	22.09	4.4
ENSG00000267750.5|RUNDC3A-AS1	27.92	13.07	25	25.62	24	17.1
ENSG00000267751.5|AC009005.1	36	34.68	33	20.42	37	51
ENSG00000267765.1|AC100793.3	10.97	10.06	6.24	12.36	28.25	18.1
ENSG00000267778.1|AC004221.1	9	15	11	10	7	9
ENSG00000267787.6|AC027097.2	66.34	54.73	71.59	52.92	43.9	38.24
ENSG00000267796.8|LIN37	202.58	164.35	143.89	190.22	177.04	184.66
ENSG00000267801.1|AC087289.6	9.67	11.61	21.75	9.89	8.58	15.7
ENSG00000267809.1|NDUFV2P1	30.43	11.2	14.12	19.2	18.19	15.13
ENSG00000267855.5|NDUFA7	970	545.72	596.29	742	548	535.29
ENSG00000267858.5|MZF1-AS1	102.09	85.41	69.17	86.42	46.53	52.99
ENSG00000267886.1|AC074135.1	35.77	20	27.69	43.92	36	48.97
ENSG00000267904.1|AC024075.1	23	21	17	24	14	12
ENSG00000267934.1|AC010300.1	28	12	41	39	16	28
ENSG00000267940.1|AC022762.2	17	9	14	15	3	8
ENSG00000267980.1|AC007292.1	30	16.05	15	23	8	21
ENSG00000268001.1|CARD8-AS1	18	11	23	23	16	17
ENSG00000268006.1|PTOV1-AS1	12.43	9.5	22.93	19.01	20.08	15.8
ENSG00000268030.1|AC005253.1	178.7	136.94	149.81	138.84	157.21	161.69
ENSG00000268043.7|NBPF12	1528.18	1123.78	1273.44	1330.14	1328.02	1080.06
ENSG00000268061.5|NAPA-AS1	34.74	14.79	24.23	16.85	3.35	11.34
ENSG00000268069.2|AC004466.1	30.87	10.85	23.1	22.98	24.1	26.46
ENSG00000268087.1|AC008764.2	19	13	26	15	10	7
ENSG00000268089.3|GABRQ	172	105	119	116	167	157
ENSG00000268107.6|AC003005.1	15.35	11.9	12.51	7.62	25.22	26.66
ENSG00000268120.1|AC010336.3	54.66	65.15	56.01	43.51	18.68	25.35
ENSG00000268173.3|AC007192.1	2222.94	935.08	821.96	1012.28	1697.46	1517.87
ENSG00000268191.1|AC010503.1	27.14	22.8	11.87	16.78	30.55	22.7
ENSG00000268203.1|AC010503.2	8.41	9.33	6.01	1.32	11.09	14.74
ENSG00000268205.1|AC005261.1	149	104	142	140	134	100
ENSG00000268218.1|AC137932.3	17.47	6.61	27.84	10.88	14.68	10.93
ENSG00000268225.2|AC010487.1	37	19	33	33	15	21
ENSG00000268350.7|FAM156A	1054.25	1084.29	1126.61	1054.41	977.39	1300.36
ENSG00000268357.1|VN1R81P	18	8	17	19	21	23
ENSG00000268362.5|AC092279.1	77.15	51.09	52.32	60.05	84.05	70.75
ENSG00000268364.1|SMC5-AS1	23	16	18	23	16	30
ENSG00000268388.5|FENDRR	3	12	12	5	8	13
ENSG00000268403.2|AC132192.2	38	31	38	33	21	26
ENSG00000268460.1|AC006262.1	12	10	5	12	2	2
ENSG00000268471.6|MIR4453HG	103	57	88	109	94	111
ENSG00000268516.2|AC020915.3	40.26	41.88	55.54	40.07	50.01	41.71
ENSG00000268521.1|VN1R83P	14	20	23	25	25	24
ENSG00000268565.1|AC005339.1	20.48	2.61	9.87	19.63	18.65	11.09
ENSG00000268573.1|AC011815.1	21	13	15	22	27	29
ENSG00000268575.1|AL031282.2	308.46	183.94	195.74	216.18	145.44	139.41
ENSG00000268658.5|LINC00664	34	35	13	20	31	37
ENSG00000268670.1|AC016586.1	22	15	18	28	18	16
ENSG00000268713.1|AC005261.3	3.9	7.44	5.97	16.38	17.19	10.68
ENSG00000268744.1|AC008758.4	3.77	7.13	35.27	21.28	21.46	21.3
ENSG00000268798.1|AC027307.3	13	6	15	12	13	13
ENSG00000268858.2|AL118506.1	187	132	142	135	110	113
ENSG00000268895.5|A1BG-AS1	8.76	9.99	7.35	11.36	10.2	12.89
ENSG00000268912.1|AC012313.5	68	46	37	42	45	43
ENSG00000268947.1|AC002128.1	7	10	6	4	12	16
ENSG00000268970.1|AC022150.2	11	11	16	7	14	8
ENSG00000268996.3|MAN1B1-DT	32	22	34	30	30	15
ENSG00000269001.2|AC092070.2	46	53	61	62	66	56
ENSG00000269019.1|HOMER3-AS1	54.73	35.94	25.12	18.38	36.29	29.88
ENSG00000269044.2|AC024075.2	206	165	163	177	112	145
ENSG00000269068.1|AC009955.4	25.54	32.82	24.29	16.45	3.12	16.94
ENSG00000269145.2|AC007192.2	52.32	34.18	32.2	30.28	20.55	18.98
ENSG00000269176.2|AP001160.3	29.03	21.87	17.51	20.32	13.36	16.66
ENSG00000269226.7|TMSB15B	85.29	53.89	63.4	78.86	158.31	131.14
ENSG00000269235.1|ZNF350-AS1	37	43	45	55	43	34
ENSG00000269242.1|AC010422.3	35.86	13.48	8	11.54	8.1	18.82
ENSG00000269243.1|AC008894.2	383.72	331.29	330.59	431.95	302.2	363.83
ENSG00000269293.2|ZSCAN16-AS1	216.75	121.72	155.31	164.98	100.09	98.12
ENSG00000269313.5|MAGIX	47	30	29	36	27	20
ENSG00000269318.1|AC007292.2	8.06	8.02	17	15.83	13.04	9
ENSG00000269335.5|IKBKG	753.55	634.48	684.56	625.68	578.9	755.98
ENSG00000269343.7|ZNF587B	99.27	71.75	69.58	75.26	83.76	42.82
ENSG00000269349.1|AC022150.3	2.94	17.31	6.88	16	16.89	18.16
ENSG00000269352.1|PTOV1-AS2	128.2	99.95	102.59	118.22	79.21	116.39
ENSG00000269374.1|AC011497.2	0	10.02	0	8.99	35.28	30.68
ENSG00000269378.1|AC022149.1	547.05	677.74	671.55	589.84	567.14	611.8
ENSG00000269386.5|RAB11B-AS1	95	62.36	61.1	68.05	52	59.11
ENSG00000269397.1|AC011503.2	22	27	30	38	20	25
ENSG00000269399.2|AC008764.6	52	32	27	46	48	40
ENSG00000269427.1|AC024075.3	71.55	39.6	51.86	56.13	47.78	44.14
ENSG00000269439.5|AC010618.4	47.05	27	38.25	55.48	29.15	18.01
ENSG00000269481.1|AC010319.4	28	9.44	14.56	11.43	12.84	23
ENSG00000269556.8|TMEM185A	889	580	657	730.8	644.62	668
ENSG00000269604.1|AC005523.2	1035.93	845.69	857.06	999.18	695.38	840.48
ENSG00000269609.5|RPARP-AS1	158	129	129	127.94	126	137.11
ENSG00000269696.1|AC005498.3	16	7	11	24	10	12
ENSG00000269707.1|AC018730.1	14	21	27	21	12	20
ENSG00000269713.7|NBPF9	1371.7	1033.91	1144.19	1160.69	1584.49	1580.48
ENSG00000269737.2|AL691432.1	37.54	35.69	43.05	40.1	21.97	28.56
ENSG00000269743.3|SLC25A53	108.5	51	81	67	78	60.38
ENSG00000269821.1|KCNQ1OT1	215	184	250.29	236	135	120
ENSG00000269825.1|AC022150.4	57	29	59	61	67	43
ENSG00000269834.5|ZNF528-AS1	162	103	128	115	114	100
ENSG00000269837.1|IPO5P1	202	164	129	151	149	141
ENSG00000269858.6|EGLN2	857.43	722	784	890	806	973.32
ENSG00000269867.1|AC010326.3	19.7	3.8	19.68	14.63	24.45	26.33
ENSG00000269891.2|ARHGAP19-SLIT1	11.32	8	17.87	18.61	33.87	2
ENSG00000269893.7|SNHG8	203	131	102	132	211	179
ENSG00000269896.2|AL513477.1	18	14	17	13	10	8
ENSG00000269897.5|COMMD3-BMI1	10.43	30.54	74.99	54.37	2.13	5.54
ENSG00000269906.1|AL606834.1	18	6	11	7	15	12
ENSG00000269910.1|AL049840.2	31.49	20.38	43.65	29.14	18.97	34.85
ENSG00000269911.1|FAM226B	59	53	46	51	41	38
ENSG00000269918.1|AF131215.6	34	35	40	25	54	26
ENSG00000269925.1|Z98884.2	86	68	61	63	67	76
ENSG00000269926.1|DDIT4-AS1	78.54	81.78	134.7	134.4	168.82	99.14
ENSG00000269929.2|AL158152.1	162	97.19	151.47	157	169	131
ENSG00000269937.1|AC093525.7	69.22	44.13	66.15	52.78	53.72	82.11
ENSG00000269940.1|AL049840.3	59.51	39.62	43.35	51.86	60.03	72.15
ENSG00000269955.2|FMC1-LUC7L2	896.62	649.28	780.33	753.18	696.27	877.71
ENSG00000269958.1|AL049840.4	103	78	105	99	109	106
ENSG00000269968.1|AC006064.4	119.82	73.45	71.65	85.59	109.4	78.93
ENSG00000269973.1|AC010969.2	58	58	74	77	72	68
ENSG00000269982.1|AC018809.2	61	45	52	49	31	40
ENSG00000269983.1|AC146944.4	71.91	52.52	54.38	46.87	72.01	45.75
ENSG00000269984.1|AC078795.1	25.03	7.43	37.92	17.28	34.37	22.72
ENSG00000270011.7|ZNF559-ZNF177	85.66	65.52	63.34	85.95	37.56	52.68
ENSG00000270012.1|AC232271.1	86	62	77	102	77	70
ENSG00000270015.1|AC087481.3	175	131	169	149	148	149
ENSG00000270049.2|AC009061.2	16	24	33	28	12	17
ENSG00000270060.1|AC090589.3	12.36	9.22	14.23	10	8	8.32
ENSG00000270069.1|MIR222HG	73	41	43	60	137	113
ENSG00000270084.2|GAS5-AS1	22	24	21	19	17	13
ENSG00000270091.1|AC015726.1	24	19	12	8	11	13
ENSG00000270108.1|AL049840.5	10	9	10	15	14	8
ENSG00000270112.3|AC090241.2	20	21	19.11	25	25	34
ENSG00000270124.1|AC092127.2	14	9	4	5	7	16
ENSG00000270157.1|AC004918.3	20	15	9	9	24	28
ENSG00000270170.2|NCBP2-AS2	90	67	68	69	63	79
ENSG00000270175.1|AC023509.3	14	15	6	16	10	16
ENSG00000270194.1|AC097359.2	62.31	35.43	32.22	51.21	67.98	80.82
ENSG00000270195.2|AC016773.1	61	32.32	26	42	20	29
ENSG00000270231.4|NBPF8	685.5	518.74	615.11	468.55	814.03	843.52
ENSG00000270276.2|HIST2H4B	1.07	22.26	81.85	19.41	110.08	69.21
ENSG00000270277.1|AC009948.2	13.15	28.61	35.28	22.24	24.81	33.03
ENSG00000270344.2|POC1B-AS1	26	14	43	21	26	25
ENSG00000270362.1|HMGN3-AS1	24.23	16.33	19.18	13.01	23.02	11.01
ENSG00000270392.2|PFN1P2	28	24	24.87	25	23	21.43
ENSG00000270419.1|CAHM	18	14	23	29	22	11
ENSG00000270504.1|AL391422.4	32	28	27.57	34.55	87.42	138.24
ENSG00000270574.1|AC010680.2	47.97	38.33	42.64	41.52	51.17	43.05
ENSG00000270580.5|AC139256.2	125.44	137.14	121.78	120.9	52.03	73.99
ENSG00000270589.1|AL158163.1	14	12	25	14	9	6
ENSG00000270605.1|AL353622.1	57	50	36	48.1	42	46
ENSG00000270607.1|AC009549.1	26	31	26	13	17	12
ENSG00000270629.6|NBPF14	2133.33	1632.37	2077.44	1871.22	1594.13	1632.65
ENSG00000270647.6|TAF15	3787	2875	3302	3574	4410	4418
ENSG00000270696.1|AC005034.3	36.83	49.96	56.37	52.04	76.82	104.39
ENSG00000270757.1|HSPE1-MOB4	64.15	69.63	36.95	73.14	85.39	49.04
ENSG00000270800.3|RPS10-NUDT3	1081.06	846.5	909.25	943.43	1010.79	962.01
ENSG00000270804.1|AC010326.4	26.3	20.2	27.32	20.37	31.55	29.67
ENSG00000270820.5|AC016727.1	34.74	28.4	35.87	29.2	22.86	14.22
ENSG00000270872.2|SRGAP2D	276.81	172.37	217.48	237.81	184.96	199.98
ENSG00000270882.2|HIST2H4A	124.29	80.74	35.15	114.59	24.92	35.79
ENSG00000270885.1|RASL10B	283	242	268	299	353	390
ENSG00000270890.1|AL049844.2	14	6	14	23	20	24
ENSG00000270953.1|AC007938.3	15.11	6.02	14.18	7.15	5.07	10.05
ENSG00000270956.1|AC009948.3	13.54	5.48	16.57	5.61	2.81	16.73
ENSG00000270959.1|LPP-AS2	44	33.83	24	47	41	45
ENSG00000270977.1|AC015849.5	33	22	25	56	42	49
ENSG00000271009.3|AC116667.1	14	14	8	10	5	3
ENSG00000271013.1|LRRC37A9P	24	29	11	14	29	32
ENSG00000271092.5|TMEM56-RWDD3	60.68	51.96	28.03	47.68	30.23	30.45
ENSG00000271121.2|NUDT4P2	25.91	22.16	14.61	30.76	30.78	29.12
ENSG00000271122.1|AC018647.2	324	230	256	233	182	148
ENSG00000271133.5|AC004130.1	20	15	16	12	19	9
ENSG00000271147.7|ARMCX5-GPRASP2	182.64	139.55	163.47	182.2	175.81	135.66
ENSG00000271270.6|TMCC1-AS1	91	72	102	75	88	79
ENSG00000271303.1|SRXN1	1520	1265	1080	1245	1819	1755
ENSG00000271327.1|AC010201.2	22	12	44	22	13	14
ENSG00000271334.5|LINC02104	10	2	5	10	17	23
ENSG00000271335.5|AL117336.2	29	16	28	24	18	14
ENSG00000271380.1|AL451085.2	45.87	27.25	25.98	23.47	10.15	19.53
ENSG00000271383.7|NBPF19	1029.74	775.28	967.63	1041.36	903.82	769.67
ENSG00000271425.8|NBPF10	804.53	552.65	592.83	651.52	584.56	525.77
ENSG00000271447.6|MMP28	59	48	37	28	14	11
ENSG00000271474.1|AC106881.1	24	9	22	16	20	17
ENSG00000271533.1|Z83843.1	64	54	86	57	77	60
ENSG00000271576.1|AL359504.2	28	31	31	31	21	29
ENSG00000271581.1|AL671883.2	15.14	33.85	13.64	21.66	15.4	26.29
ENSG00000271601.4|LIX1L	2100	1566	1698	1854	1784	1670.69
ENSG00000271605.6|MILR1	27	17	25	21	66	52
ENSG00000271614.1|ATP2B1-AS1	47	34	49	44.11	23	29
ENSG00000271643.2|AC112220.2	44	47	45	47	62	75
ENSG00000271646.1|AC099343.3	34	20	24	21	23	25
ENSG00000271662.1|AC233280.2	7.48	11.97	14.6	4.13	19.84	11.81
ENSG00000271698.1|AC233992.2	29.22	21.96	22.92	19.85	22.58	25.6
ENSG00000271741.1|AC114490.2	69.44	40.24	70.75	97.21	118.1	86.9
ENSG00000271754.1|AL355802.2	27.97	15.09	8.03	16.23	16.85	12.32
ENSG00000271755.1|AL031118.1	23	22	15	27	40	30
ENSG00000271780.1|AL118558.3	33	17	20	16	14	19
ENSG00000271793.1|AL589666.1	60.78	29.95	40.08	22.62	50.06	53.58
ENSG00000271816.1|AC022400.5	62.04	49.33	80.81	30.43	68.51	45.64
ENSG00000271851.1|AC087501.4	71	35	44	39	37	38
ENSG00000271853.5|AL162258.1	63.41	38.82	26.96	36	69.65	29.38
ENSG00000271855.1|AC073195.1	19.65	7	17	13	1	6
ENSG00000271862.1|AC104118.1	16	10	17	9	21	7
ENSG00000271870.1|AC024060.1	21	15	18	16	23	13
