Ctrl_417_R1B1	LMP_417_R1B1	Ola_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ola_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000198794.12|SCAMP5	2440	2241	1809	2268	1842	1559	2055	1573	1675	1487	1836	1498
ENSG00000198796.7|ALPK2	4.35	4.77	12.59	13.05	16	8.14	16	8.77	25.16	38	16	23.32
ENSG00000198797.7|BRINP2	306	281	232	286	310	305	271	246	169	141	163	110
ENSG00000198799.12|LRIG2	523	417	439	515	452	415	556	446	465	463	447	384
ENSG00000198804.2|MT-CO1	421023.98	380858.37	319083.07	382109.01	363151.11	345046.02	390582.02	326369.22	409162.75	359193.15	397712.75	328741.06
ENSG00000198805.11|PNP	1290	1122	927	1304	992	1038	1106	1008	1611	1655	1517	1708
ENSG00000198814.12|GK	342.67	306.86	288.79	364.69	264.89	276	330.51	239.12	402.28	338.74	340.65	288.88
ENSG00000198815.9|FOXJ3	2117	1705	1607	1880	2003	1766	2041	1724	1565	1254	1464	1264
ENSG00000198816.7|ZNF358	755	796	662	786.05	593	509	670	542	370	479	476	501.18
ENSG00000198818.10|SFT2D1	901	748	636	743	651	645	763	596	763	603	618	590
ENSG00000198824.7|CHAMP1	1828	1481	1342	1801	1463	1337	1432	1283	1484	1395	1444	1392
ENSG00000198825.13|INPP5F	1159.28	999.54	862.1	1064.83	970.17	1013	1009	903	1480	1413.22	1433	1359.73
ENSG00000198826.11|ARHGAP11A	2125.62	1585.19	1590.8	1998.9	2153.06	2088.61	2208.53	1889.76	2161.85	1925.78	1972.52	1771.14
ENSG00000198830.11|HMGN2	16081.39	11449.89	11209.33	12985.94	11002.29	10872.2	12467.45	9804.78	13428.88	10808.85	11525.92	9955.08
ENSG00000198833.7|UBE2J1	3644	2765	2875	3056	2953	2519	3146	2132	3113	2712	2936	2321
ENSG00000198835.4|GJC2	8	6	6	3	5	18	2	5	3	4	3	2
ENSG00000198836.9|OPA1	2306	1815	1839	1942	1884	1715	2030	1561	2194	1971	2184	1812
ENSG00000198837.10|DENND4B	2166.53	2034.41	1612.79	2193.36	2028.51	1927.85	1971.72	1787.45	1671.94	1628.62	1962.18	1705.82
ENSG00000198838.13|RYR3	632	404.49	417	411	583	285	432.32	324	331	151.35	304	147
ENSG00000198839.9|ZNF277	224	144	151	187	201	143	178	137	230	189	223	153
ENSG00000198840.2|MT-ND3	25465	21277	17490	20343	17284	15804	20817	15895	19471	15751	16899	14690
ENSG00000198841.3|KTI12	120.88	115.31	93.61	122.69	113.01	101.16	105.32	89.26	146.72	118.96	131.94	138.9
ENSG00000198842.9|DUSP27	19	10	17	9	8	9	6	4	4	3	3	5
ENSG00000198843.13|SELENOT	2061	1544	1489	1744	1560	1553.96	1849.94	1306	1867	1554	1653.99	1507
ENSG00000198846.6|TOX	420.96	280	305	308	404	339	419	273	610.93	418	551	352
ENSG00000198853.12|RUSC2	408	435	377	507	402	392	445	405	412	480	482	569
ENSG00000198855.7|FICD	242	184	194	238	158	183	200	157	199	203	210	197
ENSG00000198856.13|OSTC	729	609	537	625	507	485	608	476	708	621	656	518
ENSG00000198858.10|R3HDM4	1475	1441	1257	1407	1073	967	1084	912	1009	1069	1070	1085
ENSG00000198860.12|TSEN15	964	736	694	758	641	570	736	480	556	448	497	388
ENSG00000198862.14|LTN1	919	768	690	826	784	773	857	734	922	759	817	673
ENSG00000198863.7|RUNDC1	611	581	478	604	647	582	656	613	566	545	632	565
ENSG00000198870.7|STKLD1	41	49	22	30	12	18	34	33	21	30	30	22
ENSG00000198873.11|GRK5	298	292	266	331	226	217	266	189	561	463	487	508
ENSG00000198874.13|TYW1	386.18	332.95	310.45	336.47	288.79	272.67	323.86	216.35	341.7	264.56	306.99	229.52
ENSG00000198876.13|DCAF12	708	586	581	655	534	500	574	469	613	451	578	525
ENSG00000198879.11|SFMBT2	602	480	430	474	396	375	416	367	599	450	547	453
ENSG00000198885.9|ITPRIPL1	238	288	214	306	263	235	263	198	272	258	263	278
ENSG00000198886.2|MT-ND4	298951	265615	229321	270300	266366	248151	275820	235107	306206	275816	311061	253215
ENSG00000198887.9|SMC5	1837	1472	1305	1595	1444	1400	1540	1281	1659	1591	1618	1426
ENSG00000198888.2|MT-ND1	108912.19	99097.54	85885.24	101724.45	88767.31	80102.54	97379.92	75802.67	117242.69	99764.79	116582.96	91768.74
ENSG00000198890.8|PRMT6	295	214	195	231	190	169	211	137	206	207	221	194
ENSG00000198892.6|SHISA4	1158	1032	859	1001	937	653	950	641	846	770	925	742
ENSG00000198894.8|CIPC	1004	890	804	991.67	860	811	894	748	837	681	754	700
ENSG00000198898.14|CAPZA2	2011	1579	1440	1806	1598	1518	1898	1340	2134	1740	1829	1525
ENSG00000198899.2|MT-ATP6	150886.65	131074.05	111391.26	133169.96	109821.85	99319.86	122216.69	96999.47	111881.65	111463.51	117161.55	105541.53
ENSG00000198900.6|TOP1	2993.95	2695.85	2493.98	2902.8	2641	2466.87	2801.94	2173.91	3576.03	3147.99	3233.85	2876.95
ENSG00000198901.14|PRC1	6547.69	5573.58	4930.96	6767.65	6385.69	6979.32	6932.92	6303.12	7571.64	8007.98	7237.54	7419.09
ENSG00000198908.12|BHLHB9	71.39	72.34	63.3	79.2	68.79	88.52	68	90.47	124.53	47.63	74.89	97.3
ENSG00000198909.7|MAP3K3	1112.71	1080.87	835.75	1167.27	905.42	934.62	1046.36	838.99	1129.88	1185.11	1315.59	1328.55
ENSG00000198910.13|L1CAM	56	60	82	85	66	44	57.35	52	371	488	523	503
ENSG00000198911.12|SREBF2	9439.67	8348.65	7640.82	9380.7	7853.73	6929.83	8494.58	6439.57	7298.72	6794.51	8174.87	6829.6
ENSG00000198912.11|C1orf174	418	433	383	447	369	372	374	347	430	417	393	359
ENSG00000198914.3|POU3F3	1655	1424	1392	1427	1519	1447	1604	1115	1230	1064	1215	988
ENSG00000198917.13|SPOUT1	1463.25	1580.68	1256.86	1637.02	1240.31	1124.38	1342.03	1212.7	1141.73	1265.71	1386.81	1315.21
ENSG00000198918.8|RPL39	4139.39	2874.93	2682.38	3341.21	2608.32	2375.49	2899.28	2297.3	3977.04	3378.21	3454.38	3065.9
ENSG00000198919.13|DZIP3	1509	1256	1133	1418	1143	1103	1318	988	1321	1175	1303	1046
ENSG00000198920.10|KIAA0753	456	384	313	406	392	320	387	312	534	488	475	403
ENSG00000198924.8|DCLRE1A	747	698	553	773	655	708	715	599	665	621	608	574
ENSG00000198925.12|ATG9A	2806.49	2642.17	2320.7	3017.39	2421.15	2104.27	2546.57	2096.11	2087.38	2166.17	2598.1	2331.04
ENSG00000198929.13|NOS1AP	119.63	85.79	85.36	102.96	124.35	89.96	121.77	107.2	59	65.29	70.36	54.23
ENSG00000198931.10|APRT	680	637	598	765	539	490	531	388	423	545	579	582
ENSG00000198932.13|GPRASP1	642.28	539	451	488	628.34	506	622	379	489	354	458	314.18
ENSG00000198933.9|TBKBP1	331	364	312	343	296	219	287	216	327	336	383	286
ENSG00000198934.4|MAGEE1	169	138	133	161	123	127	177	112	190	178	162	150
ENSG00000198937.9|CCDC167	394	251	318	320	292	267	316	196	254	198	219	181
ENSG00000198938.2|MT-CO3	278440.95	246709.97	197616.97	244163.97	215203.98	197420.97	234114.96	188299.89	249854.93	227514	236050.96	208797.88
ENSG00000198939.8|ZFP2	55	36	39	38	40	24	35	39	27	22	33	15
ENSG00000198945.7|L3MBTL3	241	221.92	225.94	245	169	170	206	148	590.92	482	509	449
ENSG00000198947.15|DMD	283	215	190	249	256	202	287	188	241	244	232	176
ENSG00000198948.12|MFAP3L	77	70	87	105	82	70	73	55	165	138	153	121
ENSG00000198951.11|NAGA	1160	1045	1000	1217	880	794	970	771	942	977	1095	964
ENSG00000198952.8|SMG5	4701	4542	3692	4858	3790	3615	3853	3241	3953	3979	4388	3822
ENSG00000198954.8|KIF1BP	1185	1093	883	1116	974	994	1050	922	1389	1429	1320	1357
ENSG00000198959.12|TGM2	21.83	33	31	66	33	32	32	39	121	169	195	188
ENSG00000198960.11|ARMCX6	1300	1132	922.75	1162.07	955	990.28	1032.22	887	1292	1171	1165	1072
ENSG00000198961.10|PJA2	5767	4704	4479	5012	5180	4487	5275	4258	4819	3565	4418	3220
ENSG00000198963.11|RORB	346	309	339	340	414	360	419	291	423	417	433	312
ENSG00000198964.14|SGMS1	639	575	507	547	528	500	597	431	669	571.24	629	524
ENSG00000203288.3|TDRKH-AS1	45.35	46.25	34.23	30.11	28.53	31.71	49.02	31.2	27.07	32.02	29.82	28
ENSG00000203326.11|ZNF525	142.45	98.62	119.44	123.82	123.05	114.47	119.31	119.21	188.47	159.58	140.16	165.83
ENSG00000203362.2|POLH-AS1	5	8	7	10	6	12	8	3	9	5	5	8
ENSG00000203392.3|AC105020.1	17	27	11	19	18	11	18	16	15	24	12	9
ENSG00000203446.2|AC004988.1	0	1	0	4	0	0	0	1	10	19	15	16
ENSG00000203485.13|INF2	762	806	759	1149	645	730	742	648	972	1521	1538	1857
ENSG00000203497.2|PDCD4-AS1	156	144	109	162	115	134	144	124	108	101	108	113
ENSG00000203546.7|AL139353.1	19.84	29.14	21.43	29.57	15.94	29.58	12.95	15.82	2.43	13.65	12.61	11.48
ENSG00000203618.5|GP1BB	54.72	32.77	25.18	45.33	44.19	32.22	50.45	35.88	23.58	33.61	20.76	49.11
ENSG00000203644.3|AC083799.1	71	72	68	72	54	37	41	52	95	84	77	58
ENSG00000203666.12|EFCAB2	118.31	96.04	92.87	99.66	94.75	107	86.81	87.95	54.37	42.62	59.05	46.27
ENSG00000203667.10|COX20	2429.42	1882.53	1747.31	1999.81	2042.35	1909.75	2221.59	1661.86	1615.04	1172.09	1406.97	1116.35
ENSG00000203668.2|CHML	983.73	829.21	772.64	891.49	966.79	770.85	1020.26	741.69	1198.26	880.39	1147.62	817.27
ENSG00000203685.10|STUM	14	15	3	16	12	5	9	15	23	25	14	16
ENSG00000203705.11|TATDN3	303	273	219	274	200	189	267	190	254	213	232	163
ENSG00000203706.8|SERTAD4-AS1	4	8	8	4	7	5	3	1	4	13	9	8
ENSG00000203709.11|MIR29B2CHG	64	64	43	42	71	57	70	66	58	42	51	43
ENSG00000203722.8|RAET1G	56.31	60.96	52	79.96	49.35	51.16	94.99	67.87	86.29	120	156.99	119.43
ENSG00000203724.11|C1orf53	11	6	15	12	5	11	10	6	16	14	7	11
ENSG00000203727.4|SAMD5	767	668	531	691	654	581	673	527	1346	1071	1193.06	965
ENSG00000203739.3|AL645568.1	28	18	13	16	19	15	23	10	21	12	13	12
ENSG00000203756.7|TMEM244	5	2	1	3	0	7	1	0	14	18	11	15
ENSG00000203760.8|CENPW	270	245	212	298	254	296	300	295	431	483	371	443
ENSG00000203761.5|MSTO2P	204.71	219.73	174.26	232.97	144.39	161.4	209.52	135.28	173.59	153.9	159.12	154.53
ENSG00000203772.7|SPRN	87.69	54.64	73.37	65.83	43.68	68.16	66.22	51.81	55.62	61.33	51	101.75
ENSG00000203778.8|FAM229B	86	67	67	73	73	106	80	57	62	60	69	64
ENSG00000203783.5|PRR9	1	0	1	1	0	0	0	0	12	15	14	18
ENSG00000203791.15|EEF1AKMT2	522.85	433.53	451.63	489.61	416.85	420.2	529.4	406.44	493.97	436.01	440.59	428.21
ENSG00000203797.10|DDO	221	172	181	220	173	159	143	139	244	178	243	199
ENSG00000203799.13|CCDC162P	12	9	9	9	20	20	22	7	19	9	11	15
ENSG00000203805.10|PLPP4	3	0	3	3	1	2	6	3	17	15	20	16
ENSG00000203808.11|BVES-AS1	4	13	8	8	9	10	11	6	4	14	6	6
ENSG00000203811.1|HIST2H3C	8.32	13.39	5	0	10.5	8	6.5	8.5	10.5	9.84	12	8.87
ENSG00000203812.2|HIST2H2AA3	173.12	0	116.89	51.5	129.54	7.32	94.72	66	69.22	69.69	94.95	57.71
ENSG00000203814.6|HIST2H2BF	153.81	103.86	105.46	91	159.71	146.54	146.44	107	123.21	106.6	118.94	103
ENSG00000203837.5|PNLIPRP3	3	5	3	12	0	2	2	3	55	89	72	81
ENSG00000203852.3|HIST2H3A	8.32	13.39	5	26	10.5	8	6.5	8.5	10.5	9.84	12	8.87
ENSG00000203865.9|ATP1A1-AS1	20.06	16.06	16.06	18.03	21.05	8.01	22.04	13.06	8.02	11	11.03	9.02
ENSG00000203867.8|RBM20	263	272	234	309	243	273	279	228	423	374	398	354
ENSG00000203875.11|SNHG5	622	509	462	594	451	467	516	394	658	515	622	515
ENSG00000203876.9|ADD3-AS1	12	10	8	9	17.01	14	15	18	6	8	8	9
ENSG00000203877.8|RIPPLY2	16	18	18	15	8	19	21	12	24	25	26	19
ENSG00000203879.12|GDI1	8894	8561	6733	8545	7584	6734	7684	6484	6529	5992	6589	5629
ENSG00000203880.12|PCMTD2	1770	1438	1318	1478	1342	1102	1383	1008	1142	809	927	713
ENSG00000203883.7|SOX18	27	13	6	22	10	10	15	17	5	12	12	21
ENSG00000203896.10|LIME1	145.6	182.64	181.69	163.47	143.81	122.43	151.43	153.07	93.65	110.05	121.94	148.61
ENSG00000203930.11|LINC00632	162.69	134	150.8	161.18	149	128.31	137	109	175	175	164	126
ENSG00000203943.8|SAMD13	28.95	15.47	13	33	16	33	19	24	17	21	18	26
ENSG00000203950.6|RTL8A	1351.11	1293	1116	1349.62	1191.32	1025.64	1159.67	1007.84	1089	1133	1226.58	1144.6
ENSG00000203965.13|EFCAB7	131.07	141.32	110.97	133	92	111.07	121	136	176.3	124.11	161.17	117.18
ENSG00000203993.4|ARRDC1-AS1	519	516	423	541	426	350	456	372	388	389	445	427
ENSG00000203999.8|LINC01270	32.9	18.25	30	20.76	15.67	26.84	28.08	15.76	19.79	25.44	18.78	18.25
ENSG00000204033.9|LRIT2	32	20	29	39	32	26	32	18	17	17	14	20
ENSG00000204052.4|LRRC73	42	47	33	55	28	23	28	25	15	24	38	23
ENSG00000204054.13|LINC00963	1161	1020.02	824.41	1185.96	921.49	894.97	956.29	941.52	1095.53	1041	1107.04	1024.43
ENSG00000204060.7|FOXO6	64	93	67	87	76	67	64	73	38	60	41	71
ENSG00000204065.3|TCEAL5	4	1	3	4.01	0	1	2	2	18.03	17	21	11.01
ENSG00000204070.10|SYS1	698.57	553.97	566.47	587.03	534.13	493.29	599.94	393.99	600.16	570.28	586.88	482.58
ENSG00000204072.3|ARMCX7P	0	0	9.25	56.93	0	9.72	27.78	0	0	0	0	0
ENSG00000204084.13|INPP5B	684.01	527.02	450.15	577.9	509.47	453.73	533.24	423.28	490.34	367.81	491.51	414
ENSG00000204099.11|NEU4	4	9	6	2	3	2	3	10	0	0	1	3
ENSG00000204103.4|MAFB	76	101	97	113	77	85	76	69	37	34	38	22
ENSG00000204104.12|TRAF3IP1	460	392	347	459	371	314	375	288	439	364	356	371
ENSG00000204116.11|CHIC1	452	356	339	414	369	329	398	279	497	402	463	353
ENSG00000204120.14|GIGYF2	3432	2918	2780	3305	2836	2565.82	2955	2351.99	2733.79	2308.35	2577	2193.93
ENSG00000204128.6|C2orf72	189	209	136	242	243	204	212	255	153	178	162	156
ENSG00000204130.13|RUFY2	1048.01	810	772.03	911.01	766.01	758	800.01	685	838	729.03	745	700.05
ENSG00000204131.9|NHSL2	172	177	168	195	132	111	145	115	27	15	50	29
ENSG00000204136.10|GGTA1P	4	6	10	7	7	8	6	10	0	2	0	3
ENSG00000204138.13|PHACTR4	1168	1022	855	1183	969	865	1040	808	957	797	923	788
ENSG00000204147.10|ASAH2B	401.87	339.41	317.01	364.38	262.44	275.39	329.02	290.89	400.07	332	395.47	371.89
ENSG00000204149.11|AGAP6	342.94	257.76	220.57	223.56	174.76	188.27	243.64	231.26	231.8	180.47	134.7	178.59
ENSG00000204152.11|TIMM23B	239.68	169.11	200.23	196.09	132.78	139.48	196.94	139.13	228.27	220.24	222.65	198.57
ENSG00000204160.12|ZDHHC18	902	878	748	962	713	669	770	674	832	901	907	891
ENSG00000204161.14|TMEM273	7	4	9	8	10	10	9	9	37	20	25	23
ENSG00000204172.12|AGAP9	41.23	44.74	27.45	33.57	40.47	43.71	32.66	62.49	38.14	26.78	19.51	13.29
ENSG00000204176.13|SYT15	5	6	3.77	10	3	9.14	10.18	5.72	15	7	4	3.87
ENSG00000204177.10|BMS1P1	156.94	127.29	125.28	131.35	193.08	143.58	174.51	139.45	118.77	98.78	116.78	73.7
ENSG00000204178.11|MACO1	473	415	384	467	417	411	479	379	524	416	462	397
ENSG00000204186.9|ZDBF2	596	540	470	569	644	643	573	586	294	253	292	255
ENSG00000204194.1|RPL12P1	6	3	5	7.12	3	14	2.21	12	12	6.36	3.94	6
ENSG00000204209.13|DAXX	2549	2404	1972	2476	2159	2064	2244	1869	2622	2801	2781.74	2486.76
ENSG00000204217.13|BMPR2	2875	2398	2357	2503	2592	2257	2657	2127	2178	1695	1974	1467
ENSG00000204220.11|PFDN6	823.59	651.1	559.05	663.86	547.2	527.9	559.92	436.31	744.74	646.5	693.55	541.28
ENSG00000204227.5|RING1	2270	2152	1805	2235	1683	1454	1754	1352	1656	1580	1816	1560
ENSG00000204228.4|HSD17B8	235	200	165	207	110	90	131	115	137	122	132	144
ENSG00000204231.10|RXRB	1619.51	1549.43	1270.27	1479.24	1162.7	1008.73	1305.36	988.52	1216.86	961.16	1125.94	996.15
ENSG00000204237.5|OXLD1	227	214	178	235	149	150	182	142	179	150	203	177
ENSG00000204248.10|COL11A2	92	84	72	94	112	79	88	73	86	93	103	108
ENSG00000204256.13|BRD2	10849	9472.63	8161	9873.12	9134	8021.34	9109	7167.53	8746	7476	8637.58	7090
ENSG00000204257.15|HLA-DMA	40	35	34	41	72.97	63	58.9	83	72	64	57	71
ENSG00000204261.8|PSMB8-AS1	310.39	266.23	244.37	296.27	248.82	266.32	216.88	199.58	247.27	164.54	192.77	154.28
ENSG00000204262.13|COL5A2	1474	1454	1156	1687	1221	1136	1369	1046	1268	1095	1356	1006
ENSG00000204264.10|PSMB8	3333.33	3028.62	2410.84	3525.65	2627.37	2706.02	2941.5	2373.59	3670.47	3293.06	3447.99	3096.57
ENSG00000204267.14|TAP2	2082.59	1906.57	1559.69	2106.3	1631.87	1582.94	1844.01	1499.91	1857.65	1949.11	1994.41	1891.84
ENSG00000204271.13|SPIN3	605	614	540	608	527	462	595	389	576	385	422	421
ENSG00000204272.12|NBDY	604	440	426	466	364	361	412	331	402	311	376	267
ENSG00000204291.11|COL15A1	23	8	14	20	6	5	24	26	17	8	20	16
ENSG00000204301.6|NOTCH4	58	41	39	62	50	54	66	60	40	42	27	44
ENSG00000204304.12|PBX2	2736.44	2725	2166.51	2696	2127.45	1943	2257.89	1814	2382	1989	2202.98	1948
ENSG00000204305.14|AGER	208	271	156	235	222	177	194	168	134	114	163	121
ENSG00000204308.8|RNF5	921.98	897.96	684.98	974.97	701.99	768.97	770.94	736	868.97	809	778.99	798.99
ENSG00000204310.13|AGPAT1	2780.23	2669.92	2176.89	2820.64	2111.34	2043.9	2220.64	1961.49	2085.08	2094.74	2240.14	2190.2
ENSG00000204311.13|PJVK	168	162	127	153	101	102	98	93	115	95	120	89
ENSG00000204314.12|PRRT1	145	149	121	175	130	95	119.64	92	103	114	114	98
ENSG00000204315.4|FKBPL	152	156	135	165	121	122	135	107	182	186	158	178
ENSG00000204316.12|MRPL38	934.49	891.85	747.24	873.99	672.03	639.56	788.76	568.65	552.69	689	741	674.34
ENSG00000204334.7|ERICH2	14	5	10	9	10	12	11	5	7	3	8	7
ENSG00000204344.14|STK19	389.45	369.72	293.68	365.69	286	294.7	330.4	262.22	266.77	219.58	264.73	218.42
ENSG00000204348.10|DXO	694.9	683.21	447.32	654.42	567.4	457.45	480.39	421.59	521.42	521.67	526.27	473.78
ENSG00000204351.12|SKIV2L	1544	1653	1374	1696	1391	1188	1477	1130	1469	1418	1643	1401
ENSG00000204352.3|C9orf129	2.65	3.61	3.72	8.65	6.02	3.61	3.91	6.14	4.94	7.76	1.38	9.41
ENSG00000204356.14|NELFE	1644	1513	1284	1545	1158	1192	1368	1157	1340	1225	1335	1287
ENSG00000204366.3|ZBTB12	325	296	262	328	247	210.98	273.99	239	137	155	174	170
ENSG00000204370.11|SDHD	2177.81	1738	1636.77	2071.98	1500.99	1422.66	1682.87	1341.97	2113.07	1778.37	1733.96	1613
ENSG00000204371.11|EHMT2	3208.91	3095.84	2706.95	3494.95	2385.97	2249.97	2601.95	2110.97	2208.86	2281.9	2569.94	2462.95
ENSG00000204381.11|LAYN	289	255	182	282	189	208	198	236	368	400	383	389
ENSG00000204386.10|NEU1	3083	3126	2589	3402	2079	1882	2396	2021	4099	3797	4241	3923
ENSG00000204387.13|C6orf48	3207.46	2686.35	2351.51	2812.68	2277.19	2344.7	2676	2179.67	2282	1972.35	2173.82	1972
ENSG00000204388.7|HSPA1B	92.44	64.62	100.89	95.99	40.36	86.39	49.04	56.99	130.86	105.9	138.8	151.64
ENSG00000204389.9|HSPA1A	2021.34	2140.32	1909.11	2419.73	1845.49	1743.29	1992.89	1457.48	1534.14	1928.23	1968.49	2210.31
ENSG00000204390.10|HSPA1L	107	93	99.04	100	106	76	97.07	89.09	87	79	71.03	66.05
ENSG00000204392.11|LSM2	470	328	332	398	319	325	407	326	408	376	366	393
ENSG00000204394.13|VARS	1888	1662	1675	1918	1476	1235	1535	978	1714	2083	2192	2190
ENSG00000204396.10|VWA7	11	7	7	9	5	5	5	5	10	13	10	14
ENSG00000204397.7|CARD16	28	22	23.61	26.58	11	25.14	14	20	16.59	17.94	21.66	16.46
ENSG00000204406.13|MBD5	612	474	424	470	561.88	393	587	345	350	215	319	190
ENSG00000204410.15|MSH5	672.43	624.75	378.68	705.83	602.73	683.71	577.26	762.44	661.99	685.7	687.41	712.72
ENSG00000204420.9|MPIG6B	10	8	0	6	12	9	8	9	4	9	9	8
ENSG00000204421.3|LY6G6C	6	1	1	5	8	0	3	9	0	0	2	0
ENSG00000204427.12|ABHD16A	1804	1742	1413	1858	1436	1474	1627.3	1409	1322	1248	1421	1269
ENSG00000204428.12|LY6G5C	70	73	66	78	99	64	84	67	55	61	78	77
ENSG00000204435.13|CSNK2B	2975.7	2671.54	2255.12	2827.77	2183.82	2076.65	2357.81	2066.27	2535.29	2407.48	2614.22	2242.88
ENSG00000204438.11|GPANK1	539.12	515.04	431.12	535.09	405.02	434.06	472.12	397.1	472.1	522.09	493.12	511.15
ENSG00000204439.3|C6orf47	849	783	691	906	666	632.27	741.03	678	765.61	852.52	912	834
ENSG00000204442.3|FAM155A	115	80	100	101	116	102	156	95	269	185	306	182
ENSG00000204444.11|APOM	107.19	98.6	69.98	77.07	77.25	65.33	90.11	59.2	48.76	51.52	57.59	30.98
ENSG00000204463.12|BAG6	8674.81	8725.4	7665.02	9654.93	7403.75	6718.67	7747.89	6094.8	7247.24	7675.48	8551.41	7851.02
ENSG00000204469.12|PRRC2A	13539	13771	11596	14919	13294	11837	13508	11047	9235	10190	11564	11065
ENSG00000204498.11|NFKBIL1	336	277	328	343	265	228	295	225	233	283	312	278
ENSG00000204514.10|ZNF814	284.99	187.93	175.33	239.96	187.11	229.42	175.15	149.62	259.75	135.96	151.38	141.09
ENSG00000204516.10|MICB	86	66	75	98	46	74	70	75	237	301	246	283
ENSG00000204519.11|ZNF551	152	124.55	122	146	123	118	122.63	128	198	164	149.93	165
ENSG00000204520.13|MICA	1372	1130	961	1268	1179	1032	1254	1011	1694	1593	1706	1478
ENSG00000204524.7|ZNF805	131.1	97.21	87.56	89.62	99.03	117.24	122.62	124.74	117.81	75.97	98.32	111.24
ENSG00000204525.16|HLA-C	20955.21	19417.02	17117.33	20661.51	17046.58	15983.96	18101.19	14516.33	13229.12	13803.97	15041.61	13966.74
ENSG00000204531.18|POU5F1	22	22	5	7	18	9	9	10.86	8	2	13.9	16.69
ENSG00000204536.14|CCHCR1	1377	1255	1015	1499	992	1157	1246	1124	982	1107	1130	1280
ENSG00000204538.4|PSORS1C2	31	39	27	45	25	26	35	30	14	14	12	13
ENSG00000204540.10|PSORS1C1	920.39	901	761.93	901	786	686	793.55	632	411.82	355	451	329.76
ENSG00000204542.2|C6orf15	508	452	363	453	311	235	283	208	51	34	52	32
ENSG00000204560.10|DHX16	1527	1469	1164	1531	1215	1175	1293	1090	1495	1543	1648	1645
ENSG00000204564.12|C6orf136	415	436	294	413	312	334	374	320	361	366	443	376
ENSG00000204568.12|MRPS18B	1554	1443	1228	1541	1260	1124	1477	1053	1377	1070	1150	1091
ENSG00000204569.10|PPP1R10	2392	2141	1859	2309	2057	1920	2210	1856	2484	2320	2517	2147
ENSG00000204574.13|ABCF1	2249	2030	1789	2228	1897	1861	2014	1769	2544	2529	2619	2397
ENSG00000204576.11|PRR3	642.43	552.33	482.76	579.09	425.3	427.04	455.17	411.03	528.13	473.73	509.5	449.88
ENSG00000204580.13|DDR1	5864	5897	4836	6469	4982	4597	5385	4828	4377	4529	5099	4801
ENSG00000204583.10|LRCOL1	17	11	8	19	13	7	15	6	6	12	5	6
ENSG00000204590.12|GNL1	4079.57	3853.67	3005.24	3966.91	3416.7	3234.96	3681.83	2928.97	3756.87	3466.27	3953.5	3521.12
ENSG00000204592.9|HLA-E	7283.04	6769.81	6198.9	8004.25	7111.31	6824.76	7431.96	6279.71	5866.29	5605.83	6468.25	5455.27
ENSG00000204599.14|TRIM39	459.19	434.44	332.66	455.91	372.67	389.9	426	324	443.86	451.7	413	363.45
ENSG00000204604.11|ZNF468	607.77	517.2	503.11	631.14	506.3	494.38	569.97	506.21	575.24	573.33	608.06	553.15
ENSG00000204611.7|ZNF616	184	126	112	183	155	131	155	124	185	195	197	184
ENSG00000204618.8|RNF39	37	38	18	17	24	25	33	21	40	37	47	23
ENSG00000204619.8|PPP1R11	951	815	662	890	689	625	737	543	843	713	856	763
ENSG00000204623.9|ZNRD1ASP	168.01	135.07	131.77	121.76	187.15	168.98	198.57	135.84	136.53	126.44	141.84	117.92
ENSG00000204624.8|DISP3	20	8.14	14.03	14	20	11	11	6	3	5	1	4
ENSG00000204628.11|RACK1	14286.76	12452.15	11352.36	14305.89	11180.15	10488.38	12210.54	9784.55	13025	12309.83	13594.2	11831.56
ENSG00000204634.12|TBC1D8	397	368	345	463	291	270	307	283	401	372	372	345
ENSG00000204642.14|HLA-F	1693.78	1703.29	1559.59	1954.48	1258.74	1259.31	1398.42	1118.12	1125.03	1261.77	1403.43	1289.64
ENSG00000204650.14|LINC02210	412.14	386.63	312.82	398.9	317	303.65	339.86	273.82	425.82	368.3	439.08	301.74
ENSG00000204655.12|MOG	291	183	199	183	201	148	215	119	22	14	26	14
ENSG00000204657.4|OR2H2	10	11	11	5	5	4	7	5	13	17	10	5
ENSG00000204673.10|AKT1S1	994.86	1025.84	858.79	996	769.64	673.17	845.45	673.1	798.33	824.62	876.73	893.01
ENSG00000204677.11|FAM153C	5.26	5.25	5	2.14	11.57	3	11	6.13	12	5.7	4	6.65
ENSG00000204681.11|GABBR1	2998	2610	2134	2771	2245	1886	2165	1795	2171	1638	2095	1464
ENSG00000204682.6|CASC10	3	1	1	2	1	4	2	0	14	13	17	14
ENSG00000204685.6|STARD7-AS1	124.09	101	81.09	117.11	89.17	86.09	91.11	64.33	95.09	73	85	75.11
ENSG00000204706.14|MAMDC2-AS1	9	8	20	13	4	15	7	9.33	4	8	9	6
ENSG00000204713.11|TRIM27	1430	1139	1062	1293	1098	1033	1209	916	1574	1320	1509	1303
ENSG00000204745.4|AC083899.1	36.16	33.05	33.78	69.76	47.6	39.83	66.71	44.97	52.01	36.43	73.46	41.57
ENSG00000204758.7|AC008429.1	65	79	53	75	62	39	52	68	62	28	51	46
